Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,test: proefalarm ochtend brandweer veilighei,Brandweer met spoed voor Proefalarm test/oefening,2024-02-16,08:00:17
brandweer,randweer veiligheidsregio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-02-16,08:00:15
brandweer,test: proefalarm ochtend brandweer,Brandweer met spoed voor Proefalarm test/oefening,2024-02-16,08:00:15
brandweer,ochtend brandweer veiligheidsregio rotterdam rijnmond.,Brandweer naar Rotterdam,2024-02-16,08:00:13
brandweer,test: proefalarm ochtend b,Brandweer met spoed voor Proefalarm test/oefening,2024-02-16,08:00:13
brandweer,test: proefalarm,Brandweer met spoed  test/oefening,2024-02-16,08:00:12
brandweer,oefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Brandweer met spoed naar Rotterdam,2024-02-16,08:00:12
brandweer,test: pr,Brandweer   test/oefening,2024-02-16,08:00:10
brandweer,test: proefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2024-02-16,08:00:07
politie,prio 1 sligro westvlietweg sgravh ongeval wegvervoer letsel,Ongeval met letsel op Westvlietweg in Den Haag,2024-02-16,08:14:31
politie,aanrijding letsel ringoven ijsselstein,Politie naar Ringoven in Ijsselstein voor ongeval met letsel,2024-02-16,08:06:52
politie,"5 afgevallen lading a15 li 85,0 sliedrecht icnum 89301",Politie naar A15 in Sliedrecht,2024-02-16,08:05:05
politie,aanrijding letsel fahrenheitstraat van leeuwenhoekstraat harderwijk 116141,Politie naar Fahrenheitstraat in Harderwijk voor ongeval met letsel,2024-02-16,08:03:49
politie,prio 4 lozerlaan sgravh ongeval wegvervoer letsel,Politie naar Lozerlaan in Den Haag voor ongeval met letsel,2024-02-16,08:01:05
trauma,"westervoort, heegsche bouwing",Traumaheli naar Heegsche Bouwing in Westervoort,2024-02-16,08:16:08
trauma,a1 13991 westvlietweg 2491 's-gravenhage 15676 regio 15,Traumaheli,2024-02-16,08:13:59
trauma,a1 dia 13991 van leeuwenhoekstraat harderwijk 15669,Traumaheli naar Van Leeuwenhoekstraat in Harderwijk,2024-02-16,08:03:20
brandweer,p 2 bnh-02 stank/hind. lucht gaslucht buiten plempdijk obdam 104831,Gaslucht op Plempdijk in Obdam,2024-02-16,08:27:14
brandweer,p 2 bdh-15 stank/hind. lucht spui 's-gravenhage 159660,Brandweer met gepaste spoed naar Spui in Den Haag,2024-02-16,08:22:53
politie,"2 ongeval wegvervoer materieel europaweg 23,0 maasvlakte rotterdam icnum 89321",Geen beschrijving beschikbaar,2024-02-16,08:24:49
politie,prio 1 lange kleiweg rijszh ongeval wegvervoer letsel,Ongeval met letsel op Lange Kleiweg in Rijswijk,2024-02-16,08:23:46
politie,aanrijding letsel ringoven overwaard ijsselstein,Geen beschrijving beschikbaar,2024-02-16,08:16:24
politie,prio 1 sligro westvlietweg sgravh ongeval wegvervoer letsel motor,Ongeval met letsel op Westvlietweg in Den Haag,2024-02-16,08:16:15
brandweer,p 1 60951 letsel oostenrijkweg nieuwdorp,Ongeval met letsel op Oostenrijkweg in Nieuwdorp,2024-02-16,08:36:55
brandweer,p 1 bad-01 br industrie dak pirtek jarmuiden amsterdam 132451 139091 139967 139082 138861 138831 132531,Dakbrand op Jarmuiden in Amsterdam,2024-02-16,08:33:58
brandweer,p 2 bmd-02 liftopsluiting amerigo vespucciweg almere 254131,Assistentie bij liftopsluiting op Amerigo Vespucciweg in Almere,2024-02-16,08:31:24
brandweer,p 2 stank/hind. lucht gaslucht binnen ros automotive galileistraat veenendaal 095531,Gaslucht op Galileistraat in Veenendaal,2024-02-16,08:27:59
politie,prio 1 apeldoornselaan dierenselaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Apeldoornselaan in Den Haag,2024-02-16,08:38:33
brandweer,p 1 bdh-01 ongeval spoor tram apeldoornselaan dierenselaan 's-gravenhage 157770 157830 157730 159591,Brandweer met spoed voor ongeval,2024-02-16,08:39:46
brandweer,p 2 bnh-05 ongeval gaslekkage buiten mina krusemanpark heemskerk 122130,Gaslek op Mina Krusemanpark in Heemskerk,2024-02-16,08:39:23
brandweer,"prio 4 a12 re 8,0 sgravh aso-rijgedrag",Brandweer naar A12 in Den Haag,2024-02-16,08:50:01
brandweer,p 2 brt-02 wateroverlast minervaplein rotterdam 170531,Wateroverlast op Minervaplein in Rotterdam,2024-02-16,08:49:52
brandweer,oefening brt-03 oms drukknopmelding shell europoort hn5740 rijndwarsweg europoort rotterdam 171531,Brandweer naar Rijndwarsweg in Europoort Rotterdam voor automatisch brandalarm dit betreft een oefening,2024-02-16,09:06:56
brandweer,p 2 aub contact mkb brt-01 stank/hind. lucht ovd-b bloemenweg dirksland 179197,Brandweer met gepaste spoed naar Bloemenweg in Dirksland,2024-02-16,09:06:09
brandweer,p 2 bad-02 brandgerucht betreft: oms levvel woonzorg huntum amsterdam 134131,Brandgerucht op Huntum in Amsterdam,2024-02-16,09:05:48
brandweer,p 2 ja contact mk kazerne kampen jan ligthartstraat kampen,Brandweer met gepaste spoed naar Jan Ligthartstraat in Kampen,2024-02-16,09:03:52
brandweer,spoedambu,Geen beschrijving beschikbaar,2024-02-16,09:02:29
brandweer,p 1 bzb-02 hv overig gaslekkage buiten flat wmbr lift karpatenlaan tilburg 209092 209433,Gaslek op Karpatenlaan in Tilburg,2024-02-16,09:02:22
brandweer,p 2 bzb-01 geplande actie adrzg helihaven ziekenhuis 's-gravenpolderseweg goes 194931,Brandweer met gepaste spoed naar 's-Gravenpolderseweg in Goes,2024-02-16,09:01:56
brandweer,p 1 bob-01 ongeval gevaarlijke gaslekkage buiten europalaan bladel 221541,Gaslek op Europalaan in Bladel,2024-02-16,09:00:25
politie,verzoek contact cellengang arnhem,Geen beschrijving beschikbaar,2024-02-16,09:20:44
politie,graag contact oc apeldoorn - gms 229,Politie naar Apeldoorn,2024-02-16,09:04:46
brandweer,p 1 bnh-04 ass. ambu afhijsen j. kruijverstraat zaandam 118052 118034,Assistentie ambulance voor afhijsen patiënt op J. Kruijverstraat in Zaandam,2024-02-16,09:30:34
brandweer,oefening brt-04 oms drukknopmelding ect delta terminals hn8200 europaweg maasvlakte rotterdam 171431,Brandweer naar Europaweg in Maasvlakte Rotterdam voor automatisch brandalarm dit betreft een oefening,2024-02-16,09:28:53
brandweer,p 2 bad-01 brandgerucht betreft: oms winkelcentrum mosveld mosveld amsterdam 133131,Brandgerucht op Mosveld in Amsterdam,2024-02-16,09:28:53
brandweer,"prio 4 a4 re 28,0 oudade wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Oud Ade,2024-02-16,09:24:33
brandweer,p 1 bnn-03 ongeval gaslekkage binnen oranjestraat delfzijl 013793 013033,Gaslek op Oranjestraat in Delfzijl,2024-02-16,09:23:27
brandweer,p 2 bnn-02 geplande actie stroom aggregaat ottenhorne jachthaven it butlan heeg 030nsa,Brandweer met gepaste spoed naar It Bûtlân in Heeg,2024-02-16,09:22:31
brandweer,p 1 bdh-01 oms brandmelding de opmaat van goghlaan monster 156730,Automatisch brandalarm op Van Goghlaan in Monster,2024-02-16,09:22:28
politie,ongeval wegvervoer letsel hongerman hoge brakegj nuenen,Politie naar Hoge Brake in Nuenen voor ongeval met letsel,2024-02-16,09:29:48
brandweer,p 5 bdh-13 testmelding kazerne benthuizen bentwoudlaan benthuizen 162236,Brandweer naar Benthuizen  test/oefening,2024-02-16,09:42:16
brandweer,p 1 ongeval wegvervoer letsel rijnstraat amsterdam,Ongeval met letsel op Rijnstraat in Amsterdam,2024-02-16,09:41:13
brandweer,p 1 blb-01 stank/hind. lucht gaslucht buiten sint jozefstraat eijsden 244031,Gaslucht op Sint Jozefstraat in Eijsden,2024-02-16,09:36:50
brandweer,p 1 ongeval wegvervoer letsel sportlaan amstelveen,Ongeval met letsel op Sportlaan in Amstelveen,2024-02-16,09:34:35
brandweer,p 1 bon-02 br wegvervoer auto tonnet kazerne hoofdingang eperweg 't harde 061541,Brandweer met spoed voor Voertuigbrand,2024-02-16,09:53:43
brandweer,p 1 blb-02 ongeval gaslekkage buiten vosberg panningen 232631,Gaslek op Vosberg in Panningen,2024-02-16,09:51:39
brandweer,p 2 brt-03 stank/hind. lucht van gendtstraat dordrecht 186632,Brandweer met gepaste spoed naar Van Gendtstraat in Dordrecht,2024-02-16,10:12:44
brandweer,p 1 bad-02 reanimatie bilderdijklaan amstelveen 139232,Assistentie bij reanimatie op Bilderdijklaan in Amstelveen,2024-02-16,10:11:22
brandweer,p 1 bon-03 kleine br br woning schoorsteen leeuwerikstraat ermelo 061151 061241,Woningbrand op Leeuwerikstraat in Ermelo,2024-02-16,10:09:44
brandweer,gaarne contact mkb ovd-bz molendijk oude-tonge,Brandweer naar Molendijk in Oude-Tonge,2024-02-16,10:02:35
brandweer,p 2 bnh-02 liftopsluiting corendon village hotel schipholweg badhoevedorp 124130,Assistentie bij liftopsluiting op Schipholweg in Badhoevedorp,2024-02-16,09:54:39
brandweer,p 2 blb-03 stank/hind. lucht koolmonoxide meting kerkstraat weert 234469,Brandweer met gepaste spoed naar Kerkstraat in Weert,2024-02-16,09:54:29
politie,"1 afgevallen lading a15 re 48,6 hoogvliet rotterdam icnum 89478",Politie naar A15 in Rotterdam,2024-02-16,10:06:16
politie,"5 afgevallen lading a15 re 48,8 hoogvliet rotterdam icnum 89474",Politie naar A15 in Rotterdam,2024-02-16,10:05:50
politie,prio 1 n444 - leidsevaart voorht ongeval wegvervoer letsel personenauto,Ongeval met letsel op Leidsevaart in Voorhout,2024-02-16,10:01:52
politie,prio 1 n444 - van berckelweg ndwkzh ongeval wegvervoer letsel,Ongeval met letsel op van Berckelweg in Noordwijk,2024-02-16,09:58:22
politie,1 ongeval wegvervoer letsel burgemeester knappertlaan schiedam icnum 89455,Politie naar Burgemeester Knappertlaan in Schiedam voor ongeval met letsel,2024-02-16,09:56:03
brandweer,p 1 bnh-03 ass. ambu opkomstplaats 190 tata steel velsen-noord 129000,Geen beschrijving beschikbaar,2024-02-16,10:22:57
brandweer,p 2 bdh-01 ass. ambu afhijsen tellingerbos zoetermeer 155250 155230,Assistentie ambulance voor afhijsen patiënt op Tellingerbos in Zoetermeer,2024-02-16,10:22:50
brandweer,p 2 bnh-20 stormschade p-03 parkeergarage holiday avenue schiphol 124250,Stormschade op Holiday Avenue in Schiphol,2024-02-16,10:22:22
brandweer,p 1 bob-01 reanimatie korte kerkstraat geldrop 222541,Assistentie bij reanimatie op Korte Kerkstraat in Geldrop,2024-02-16,10:19:24
brandweer,p 1 ongeval wegvervoer letsel maldenhof amsterdam,Ongeval met letsel op Maldenhof in Amsterdam,2024-02-16,10:15:22
brandweer,spoedambu,Brandweer,2024-02-16,10:14:18
brandweer,p 2 bnh-20 stormschade p-03 parkeergarage holiday avenue schiphol 129230,Stormschade op Holiday Avenue in Schiphol,2024-02-16,10:14:03
politie,2 ongeval wegvervoer letsel banda-hof capelle aan den ijss icnum 89496,Politie  voor ongeval met letsel,2024-02-16,10:23:09
politie,graag kwc bellen,Politie,2024-02-16,10:20:07
politie,aanrijding letsel laan van beek en royen jufferstraat zeist,Politie naar Laan van Beek en Royen in Zeist voor ongeval met letsel,2024-02-16,10:15:39
trauma,a0 ambu 08993 - geldrop korte kerkstraat,Geen beschrijving beschikbaar,2024-02-16,10:22:53
brandweer,p 1 bon-03 kleine br br woning schoorsteen leeuwerikstraat ermelo 071151,Woningbrand op Leeuwerikstraat in Ermelo,2024-02-16,10:32:28
brandweer,"p 1 bon-01 br wegvervoer auto n346 - zutphenseweg,5 lochem 064331",Voertuigbrand op Zutphenseweg in Lochem,2024-02-16,10:30:14
politie,ongeval wegvervoer letsel refeling europalaan nuenen,Politie naar Refeling in Nuenen voor ongeval met letsel,2024-02-16,10:30:39
brandweer,p 1 bon-04 br wegvervoer auto burgemeester slompweg zuidveen 041231,Voertuigbrand in Zuidveen,2024-02-16,10:40:55
brandweer,"prio 2 a4 re 24,3 rijpwt ongeval wegvervoer materieel",Ongeval wegvervoer materieel op A4,2024-02-16,10:38:55
brandweer,p 1 bon-02 reanimatie dr. van voorthuijsenstraat velp ge 075380,Assistentie bij reanimatie op Dr. van Voorthuijsenstraat in Velp,2024-02-16,10:35:25
politie,bel oc gms 40428,Politie,2024-02-16,10:39:57
politie,aanrijding letsel diepenheimseweg goor 116426,Politie naar Diepenheimseweg in Goor voor ongeval met letsel,2024-02-16,10:36:54
brandweer,p 1 bdh-02 stank/hind. lucht gaslucht buiten sonderdankstraat 's-gravenhage 157130,Gaslucht op Sonderdankstraat in Den Haag,2024-02-16,10:55:24
brandweer,p 2 bad-01 kleine br br container buiten ondergronds olympiaplein amsterdam 132631,Buitenbrand (container) op Olympiaplein in Amsterdam,2024-02-16,10:48:03
brandweer,p 2 bon-05 oms brandmelding retailpark gebouw b het plein hengelo 051331,Automatisch brandalarm op Het Plein in Hengelo,2024-02-16,11:15:33
brandweer,p 2 bnh-01 br buiten potgieterstraat heemskerk 122130,Buitenbrand op Potgieterstraat in Heemskerk,2024-02-16,11:13:55
brandweer,p 1 bnn-05 ongeval gaslekkage buiten rinsma fashion lijnbaan gorredijk 026993 026932,Gaslek op Lijnbaan in Gorredijk,2024-02-16,11:05:18
brandweer,p 1 bon-04 br wegvervoer auto burgemeester slompweg zuidveen,Voertuigbrand in Zuidveen,2024-02-16,11:05:14
brandweer,p 2 br gerucht wzc vecht en ijssel lieven de key lieven de keylaa utrecht 094931,Brandgerucht in Utrecht,2024-02-16,11:02:59
brandweer,p 1 bnn-04 oms brandmelding boekehiem fundatielaan beetsterzwaag 026931,Automatisch brandalarm op Fundatielaan in Beetsterzwaag,2024-02-16,11:00:48
brandweer,graag tel. contact mkb-on,Brandweer,2024-02-16,10:57:31
brandweer,p 1 bnn-01 ass. ambu tilassistentie zwarteweg darp 039142,Assistentie ambulance op Zwarteweg in Darp,2024-02-16,10:56:28
politie,ongeval/wegvervoer/letsel prio 1 leeuwarden drachtsterweg,Ongeval met letsel op Drachtsterweg in Leeuwarden,2024-02-16,10:59:27
politie,overval plus supermarkt spijkerlaan arnhem 116481,Politie naar Spijkerlaan in Arnhem  overval,2024-02-16,10:59:07
brandweer,p 2 bon-01 dv brw wildlaan doorwerth 073441,Brandweer met gepaste spoed naar Wildlaan in Doorwerth,2024-02-16,11:29:57
brandweer,p 2 brt-02 oms brandmelding hippiashof hippiashof rotterdam 170331,Automatisch brandalarm op Hippiashof in Rotterdam,2024-02-16,11:27:14
brandweer,p 1 bnh-20 oms brandmelding terminal 2 vertrekpassage schiphol 129230,Automatisch brandalarm op Vertrekpassage in Luchthaven Schiphol,2024-02-16,11:22:18
brandweer,p 2 bmd-01 stank/hind. lucht soort lucht: benzinelucht kastanjelaan loosdrecht 147035,Brandweer met gepaste spoed naar Kastanjelaan in Loosdrecht,2024-02-16,11:20:28
politie,"aanrijding letsel ecall:  a325 re - nijmeegseweg 20,3 arnhem 116542",Politie naar A325 in Arnhem voor ongeval met letsel,2024-02-16,11:28:29
politie,graag contact oc oost nederland gms450,Politie,2024-02-16,11:27:15
politie,bel oc 40484,Politie,2024-02-16,11:20:18
trauma,a1 ambu 17992 van bassenstraatxc rotterdam rottdm bon 25047,Traumaheli naar Van Bassenstraat in Rotterdam,2024-02-16,11:29:35
brandweer,p 2 brt-05 stank/hind. lucht musschenbroekstraat vlaardingen 179231,Brandweer met gepaste spoed naar Musschenbroekstraat in Vlaardingen,2024-02-16,11:41:16
brandweer,p 2 br container boswijklaan doorn 095131,Buitenbrand (container) op Boswijklaan in Doorn,2024-02-16,11:39:25
brandweer,p 1 bob-01 middel br br woning weebosserweg bergeijk 225195 221241,Woningbrand op Weebosserweg in Bergeijk,2024-02-16,11:38:30
brandweer,p 1 bnh-20 oms beheerssysteem blusnet zo onderweg schiphol 129130,Automatisch brandalarm op Onderweg in Schiphol,2024-02-16,11:38:30
brandweer,p 1 bob-01 br woning weebosserweg bergeijk 221141,Woningbrand op Weebosserweg in Bergeijk,2024-02-16,11:38:30
brandweer,p 1 61186 letsel weststadw,Geen beschrijving beschikbaar,2024-02-16,11:38:04
brandweer,p 1 61186 letsel weststadweg energieweg weststadweg oosterhout nb,Ongeval met letsel op Weststadweg in Oosterhout,2024-02-16,11:38:04
brandweer,p 1 61178 letsel weststadweg oosterhout nb,Ongeval met letsel op Weststadweg in Oosterhout,2024-02-16,11:38:04
brandweer,p 2 brt-03 brandgerucht schreuder college slinge rotterdam 173361,Brandgerucht op Slinge in Rotterdam,2024-02-16,11:37:54
brandweer,p 1 bon-02 ass. ambu tilassistentie bandijk lathum 075431,Assistentie ambulance op Bandijk in Lathum,2024-02-16,11:31:34
politie,eg energieweg weststadweg oosterhout nb,Geen beschrijving beschikbaar,2024-02-16,11:38:05
trauma,a1 ambu 17902 van bassenstraatxc rotterdam rottdm bon 25047,Traumaheli naar Van Bassenstraat in Rotterdam,2024-02-16,11:30:37
brandweer,p 2 dv aan derden wildlaan doorwerth,Geen beschrijving beschikbaar,2024-02-16,11:51:05
brandweer,p 1 bad-01 persoon te water brug1541 amsterdam 139211 139093 132631,Persoon te water in Amsterdam,2024-02-16,11:44:13
brandweer,p 1 persoon te water brug1541 amsterdam,Persoon te water in Amsterdam,2024-02-16,11:43:09
politie,1 ongeval wegvervoer letsel touwbaan gorinchem icnum 89669,Politie naar Touwbaan in Gorinchem voor ongeval met letsel,2024-02-16,11:45:26
trauma,a1 13991 13343 13179 brug1541 amsterdam 15760 15761 15762,Traumaheli naar Amsterdam,2024-02-16,11:44:13
brandweer,p 2 brt-02 brandgerucht parkeergarage karel doormanstraat rotterdam 179233,Geen beschrijving beschikbaar,2024-02-16,12:05:43
brandweer,p 1 bdh-01 ongeval til brugmanplantsoen 's-gravenhage 157630,Ongeval op Til Brugmanplantsoen in Den Haag,2024-02-16,12:05:27
brandweer,p 1 bon-06 stank/hind. lucht gaslucht binnen klokkensteeg zwolle 041631,Geen beschrijving beschikbaar,2024-02-16,12:04:20
brandweer,p 2 bon-03 oms brandmelding dlz welgelegenhuis f.a. molijnlaan nunspeet 061641,Automatisch brandalarm op F.A. Molijnlaan in Nunspeet,2024-02-16,12:04:07
politie,verzoek contact oc apeldoorn 481,Politie naar Apeldoorn,2024-02-16,12:06:33
politie,verzoek contact politie oc apeldoorn 629,Geen beschrijving beschikbaar,2024-02-16,12:05:44
politie,1 ongeval wegvervoer materieel kreekhuizenlaan rotterdam icnum 89688,Politie naar Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-16,11:55:46
politie,ongeval/wegvervoer/letsel prio 1 groningen c&a herestraat,Ongeval met letsel op Herestraat in Groningen,2024-02-16,11:52:55
brandweer,p 1 bdh-03 oms brandmelding het strijkijzer rijswijkseplein 's-gravenhage 157630,Automatisch brandalarm op Rijswijkseplein in Den Haag,2024-02-16,12:17:35
brandweer,p 2 bob-03 dier op hoogte wilhelminalaan helmond 223251,Brandweer met gepaste spoed naar Wilhelminalaan in Helmond,2024-02-16,12:12:57
brandweer,p 2 bob-02 brandgerucht peppelrode vzh ds theodor fliednerstraat eindhoven 222331,Brandgerucht op Ds Theodor Fliednerstraat in Eindhoven,2024-02-16,12:10:52
brandweer,intrekken alarm brw oms brandmelding dlz welgelegenhuis f.a. molijnlaan nunspeet,Automatisch brandalarm op F.A. Molijnlaan in Nunspeet,2024-02-16,12:07:24
politie,prio 1 vaillantlaan hoefkade sgravh ongeval wegvervoer letsel,Ongeval met letsel op Vaillantlaan in Den Haag,2024-02-16,12:08:59
politie,prio 1 hoefkade vaillantlaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Hoefkade in Den Haag,2024-02-16,12:07:52
brandweer,p 1 bnn-03 oms brandmelding bentepol bejaardenflat europaweg schoonebeek 038733,Automatisch brandalarm op Europaweg in Schoonebeek,2024-02-16,12:27:22
brandweer,p 1 bnn-01 br wegvervoer auto ottolaan drachten 026933,Voertuigbrand op Ottolaan in Drachten,2024-02-16,12:25:08
brandweer,p 2 bdh-04 dier op hoogte louis armstrongplein 's-gravenhage 157750,Geen beschrijving beschikbaar,2024-02-16,12:23:11
brandweer,p 1 reanimatie westbroekse binnenweg tienhoven ut 091131,Assistentie bij reanimatie op Westbroekse Binnenweg in Tienhoven,2024-02-16,12:20:52
brandweer,p 1 bon-04 hv overig gaslekkage binnen zutphen-emmerikseweg toldijk 065831,Gaslek op Zutphen-Emmerikseweg in Toldijk,2024-02-16,12:19:23
